started_at,ended_at,duration,start_station_id,start_station_name,start_station_description,start_station_latitude,start_station_longitude,end_station_id,end_station_name,end_station_description,end_station_latitude,end_station_longitude
2024-01-01 14:00:23.811000+00:00,2024-01-01 14:04:59.846000+00:00,276,599,Paléhaven,langs Strandgata,59.910331,10.75011,616,Salt,ved Langkaia,59.906922167198275,10.746530272588245
2024-01-01 14:06:07.708000+00:00,2024-01-01 14:58:50.797000+00:00,3163,2308,Gunerius,utenfor Storgata 33,59.91459878869395,10.753398500006654,537,St. Olavs gate,ved Pilestredet,59.9179676629428,10.738628884264756
2024-01-01 14:08:15.114000+00:00,2024-01-01 14:16:35.440000+00:00,500,418,Norsk Folkemuseum,utenfor inngangen,59.907674,10.686843,484,Karenslyst allé,ved Skabos vei,59.92033,10.683814
2024-01-01 15:24:43.980000+00:00,2024-01-01 15:39:22.400000+00:00,878,465,Bjørvika,under broen Nylandsveien,59.909006,10.75618,404,Oslo Handelsgymnasium,ved Solligata,59.914306,10.720202
2024-01-01 15:36:03.732000+00:00,2024-01-01 15:52:58.451000+00:00,1014,380,Bentsebrugata,rett over busstoppet,59.93923,10.75917,603,Frogner plass,i rundkjøringen,59.9225392,10.7045406
2024-01-01 16:15:54.993000+00:00,2024-01-01 16:44:27.883000+00:00,1712,527,Biskop Gunnerus' gate,ved Oslo City,59.9123341,10.752292,380,Bentsebrugata,rett over busstoppet,59.93923,10.75917
2024-01-01 16:55:38.414000+00:00,2024-01-01 17:03:27.232000+00:00,468,462,Stensparken,ved Sporveisgata,59.92714,10.730981,613,Schives gate,ved Arno Bergs plass,59.92095635370271,10.714055629614734
2024-01-01 17:03:16.843000+00:00,2024-01-01 17:13:00.155000+00:00,583,465,Bjørvika,under broen Nylandsveien,59.909006,10.75618,476,Edvard Storms gate,ved Pilestredet,59.919111,10.736179
2024-01-01 17:16:15.463000+00:00,2024-01-01 17:31:10.330000+00:00,894,512,Ensjø T-bane,langs Ensjøveien,59.9131891,10.7897605,406,Carl Berners plass sør,langs Finnmarkgata,59.92507,10.775996
2024-01-01 18:29:35.301000+00:00,2024-01-01 18:45:29.315000+00:00,954,537,St. Olavs gate,ved Pilestredet,59.9179676629428,10.738628884264756,551,Olaf Ryes plass,langs Sofienberggata,59.922425,10.758182
2024-01-01 18:45:40.762000+00:00,2024-01-01 18:56:07.173000+00:00,626,447,Kværnerbyen,langs Smeltedigelen,59.904473,10.786167,392,Sjøsiden 2 ved fontenen,to rader nærmest fontenen,59.910180852633516,10.751698750995615
2024-01-01 19:20:32.354000+00:00,2024-01-01 19:25:56.426000+00:00,324,521,Jess Carlsens gate,ved Hausmanns gate,59.9186359,10.7523939,491,Brugata,ved Chr Kroghs gate,59.91366109486603,10.75729364846211
2024-01-01 19:49:34.382000+00:00,2024-01-01 20:13:47.117000+00:00,1452,550,Thereses gate,ved Bislett trikkestopp,59.9261462,10.7310355,415,Sinsenveien,ved Kongehellegata,59.929542,10.781053
2024-01-01 22:37:46.540000+00:00,2024-01-01 22:44:57.709000+00:00,431,530,Holbergs plass,ved Welhavens gate,59.9193095,10.7343051,534,Filipstadveien,langs busslommen,59.9102277,10.7208788
2024-01-01 22:58:44.628000+00:00,2024-01-01 23:33:34.247000+00:00,2089,576,Dronningens gate,sør for Karl Johan,59.911392299457006,10.747281829592453,401,Lille Schous plass,lengst vekk fra rundkjøring,59.920259,10.760629
2024-01-02 07:13:14.053000+00:00,2024-01-02 07:17:50.748000+00:00,276,597,Fredensborg,ved rundkjøringen,59.920995,10.750358,537,St. Olavs gate,ved Pilestredet,59.9179676629428,10.738628884264756
2024-01-02 07:14:41.521000+00:00,2024-01-02 07:21:03.240000+00:00,381,609,Fred Olsens gate,ved Karl Johans gate,59.9110506,10.7493737,452,Vippetangen vest,nærmest Rådhuset,59.903989,10.740627
2024-01-02 07:15:32.838000+00:00,2024-01-02 07:20:38.733000+00:00,305,456,Frognerstranda,ved Kongen Marina,59.9103558,10.7051061,479,Tjuvholmen,ved Bryggegangen,59.909467,10.722509
2024-01-02 07:16:04.158000+00:00,2024-01-02 07:24:25.189000+00:00,501,401,Lille Schous plass,lengst vekk fra rundkjøring,59.920259,10.760629,480,Helga Helgesens plass,langs Grønlandsleiret,59.9121109,10.7661939
2024-01-02 07:23:19.181000+00:00,2024-01-02 07:31:34.999000+00:00,495,443,Sjøsiden 1 ved trappen,to rader nærmest trappen,59.91014291324254,10.752003700187942,1755,Aker Brygge 1 mot Nasjonalmuseet,bak muren ved plattform G,59.91118372188379,10.730034556850455
2024-01-02 07:27:32.173000+00:00,2024-01-02 07:34:34.266000+00:00,422,426,Gimle Kino,ved Frogner Kirke,59.91728078292675,10.708375798767435,627,Skøyen Stasjon,langs Hoffsveien,59.922723981014094,10.67862514536896
2024-01-02 07:35:27.652000+00:00,2024-01-02 07:37:07.287000+00:00,99,1919,Kværnerveien,Ved Kværnerveien 5,59.90591083488326,10.778592132296495,1919,Kværnerveien,Ved Kværnerveien 5,59.90591083488326,10.778592132296495
2024-01-02 07:37:01.945000+00:00,2024-01-02 07:48:03.234000+00:00,661,381,Grønlands torg,ved Tøyenbekken,59.91252,10.76224,447,Kværnerbyen,langs Smeltedigelen,59.904473,10.786167
2024-01-02 07:37:12.604000+00:00,2024-01-02 07:47:22.981000+00:00,610,1919,Kværnerveien,Ved Kværnerveien 5,59.90591083488326,10.778592132296495,787,Kirkegata 15,ved Kunnskapsdepartamentet,59.91015615055511,10.743456971511705
2024-01-02 07:37:17.278000+00:00,2024-01-02 07:42:49.907000+00:00,332,384,Vår Frelsers gravlund,langs Ullevålsveien,59.91944043984847,10.7437646218726,526,Lille Grensen,Ved Akersgata,59.9138973,10.7423101
2024-01-02 07:40:18.612000+00:00,2024-01-02 07:51:41.796000+00:00,683,390,Saga Kino,langs Olav Vs gate,59.91424026794647,10.732771354719745,456,Frognerstranda,ved Kongen Marina,59.9103558,10.7051061
2024-01-02 07:42:22.793000+00:00,2024-01-02 07:53:23.527000+00:00,660,551,Olaf Ryes plass,langs Sofienberggata,59.922425,10.758182,390,Saga Kino,langs Olav Vs gate,59.91424026794647,10.732771354719745
2024-01-02 07:48:23.346000+00:00,2024-01-02 07:55:02.357000+00:00,399,400,OsloMet,langs Pilestredet,59.919927,10.735428,437,Sentrum Scene,ved Arbeidersamfunnets plass,59.91546786564256,10.751140873016311
2024-01-02 07:50:16.629000+00:00,2024-01-02 07:58:37.171000+00:00,500,549,Linaaes gate,langs Møllergata,59.91382393242077,10.745704482209018,479,Tjuvholmen,ved Bryggegangen,59.909467,10.722509
2024-01-02 07:50:43.022000+00:00,2024-01-02 08:00:31.342000+00:00,588,380,Bentsebrugata,rett over busstoppet,59.93923,10.75917,424,Birkelunden,langs Seilduksgata,59.9256113,10.760926
2024-01-02 07:51:05.601000+00:00,2024-01-02 08:04:55.304000+00:00,829,443,Sjøsiden 1 ved trappen,to rader nærmest trappen,59.91014291324254,10.752003700187942,533,Sørvest for Slottsparken,langs Henrik Ibsens gate,59.915262,10.7253157
2024-01-02 07:54:48.780000+00:00,2024-01-02 08:02:35.052000+00:00,466,456,Frognerstranda,ved Kongen Marina,59.9103558,10.7051061,2358,Aker Brygge 3 mot Fergene,ved bryggen,59.91087115068967,10.729828757277915
2024-01-02 07:54:57.699000+00:00,2024-01-02 07:57:15.940000+00:00,138,787,Kirkegata 15,ved Kunnskapsdepartamentet,59.91015615055511,10.743456971511705,611,Bankplassen,ved Kirkegata,59.908454,10.741869
2024-01-02 07:56:17.742000+00:00,2024-01-02 08:03:44.078000+00:00,446,613,Schives gate,ved Arno Bergs plass,59.92095635370271,10.714055629614734,1755,Aker Brygge 1 mot Nasjonalmuseet,bak muren ved plattform G,59.91118372188379,10.730034556850455
2024-01-02 07:59:02.282000+00:00,2024-01-02 08:05:57.723000+00:00,415,478,Jernbanetorget,Europarådets plass,59.911901,10.749929,441,Vippetangen øst,nærmest Operaen,59.903989,10.741077
2024-01-02 08:03:19.284000+00:00,2024-01-02 08:14:18.096000+00:00,658,415,Sinsenveien,ved Kongehellegata,59.929542,10.781053,2308,Gunerius,utenfor Storgata 33,59.91459878869395,10.753398500006654
2024-01-02 08:03:56.012000+00:00,2024-01-02 08:17:01.366000+00:00,785,738,Lodalen busstopp,langs Dyvekes vei,59.9034528,10.777958,611,Bankplassen,ved Kirkegata,59.908454,10.741869
2024-01-02 08:05:45.867000+00:00,2024-01-02 08:12:18.355000+00:00,392,478,Jernbanetorget,Europarådets plass,59.911901,10.749929,452,Vippetangen vest,nærmest Rådhuset,59.903989,10.740627
2024-01-02 08:11:06.159000+00:00,2024-01-02 08:14:46.030000+00:00,219,481,Rådhusgata,ved Kontraskjæret trikkestopp,59.910924,10.736215,611,Bankplassen,ved Kirkegata,59.908454,10.741869
2024-01-02 08:17:56.259000+00:00,2024-01-02 08:32:07.300000+00:00,851,480,Helga Helgesens plass,langs Grønlandsleiret,59.9121109,10.7661939,421,Alexander Kiellands Plass,langs Maridalsveien,59.92806670615684,10.751202636819613
2024-01-02 08:35:22.882000+00:00,2024-01-02 08:43:41.274000+00:00,498,599,Paléhaven,langs Strandgata,59.910331,10.75011,1755,Aker Brygge 1 mot Nasjonalmuseet,bak muren ved plattform G,59.91118372188379,10.730034556850455
2024-01-02 08:49:53.314000+00:00,2024-01-02 08:59:41.089000+00:00,587,450,Elisenberg,ved holdeplassen,59.919524,10.70884,429,Thune,ved bomringen,59.92208,10.68588
2024-01-02 08:54:58.935000+00:00,2024-01-02 09:06:50.104000+00:00,711,603,Frogner plass,i rundkjøringen,59.9225392,10.7045406,537,St. Olavs gate,ved Pilestredet,59.9179676629428,10.738628884264756
2024-01-02 09:14:36.440000+00:00,2024-01-02 09:27:05.058000+00:00,748,574,Annette Thommessens Plass,langs Schweigaards gate,59.9107393,10.7609998,400,OsloMet,langs Pilestredet,59.919927,10.735428
2024-01-02 09:21:03.537000+00:00,2024-01-02 09:24:29.654000+00:00,206,464,Sukkerbiten,ved gangbroen,59.905124380703484,10.753763553726515,465,Bjørvika,under broen Nylandsveien,59.909006,10.75618
2024-01-02 10:04:40.713000+00:00,2024-01-02 10:08:40.473000+00:00,239,2339,Elgsletta,langs Nylandsveien,59.91564920880896,10.761724502548105,527,Biskop Gunnerus' gate,ved Oslo City,59.9123341,10.752292
2024-01-02 10:08:44.205000+00:00,2024-01-02 10:25:26.869000+00:00,1002,406,Carl Berners plass sør,langs Finnmarkgata,59.92507,10.775996,2358,Aker Brygge 3 mot Fergene,ved bryggen,59.91087115068967,10.729828757277915
2024-01-02 10:11:54.469000+00:00,2024-01-02 10:31:01.617000+00:00,1147,1755,Aker Brygge 1 mot Nasjonalmuseet,bak muren ved plattform G,59.91118372188379,10.730034556850455,1755,Aker Brygge 1 mot Nasjonalmuseet,bak muren ved plattform G,59.91118372188379,10.730034556850455
2024-01-02 10:12:56.136000+00:00,2024-01-02 10:39:27.935000+00:00,1591,547,Skippergata,ved Karl Johans gate,59.9112227,10.7481976,579,Bogstadveien,ved Sporveisgata,59.924732,10.724628
2024-01-02 10:15:39.607000+00:00,2024-01-02 10:29:05.318000+00:00,805,443,Sjøsiden 1 ved trappen,to rader nærmest trappen,59.91014291324254,10.752003700187942,464,Sukkerbiten,ved gangbroen,59.905124380703484,10.753763553726515
2024-01-02 10:26:01.530000+00:00,2024-01-02 10:44:37.503000+00:00,1115,421,Alexander Kiellands Plass,langs Maridalsveien,59.92806670615684,10.751202636819613,576,Dronningens gate,sør for Karl Johan,59.911392299457006,10.747281829592453
2024-01-02 10:43:36.350000+00:00,2024-01-02 10:50:23.753000+00:00,407,514,Sofienberggata,ved Sars gate,59.9212063,10.7699892,480,Helga Helgesens plass,langs Grønlandsleiret,59.9121109,10.7661939
2024-01-02 11:02:17.955000+00:00,2024-01-02 11:19:15.113000+00:00,1017,2304,Hedmarksgata,ved Jordal Amfi,59.91178403655783,10.783884345957915,2315,Rostockgata,utenfor Bjørvika visningssenter,59.90691970255054,10.760311802881915
2024-01-02 11:08:44.287000+00:00,2024-01-02 11:12:52.782000+00:00,248,387,Studenterlunden,langs Karl Johan,59.914586,10.735453,511,Henrik Ibsens gate,ved Parkveien,59.915088,10.7222803
2024-01-02 11:13:07.339000+00:00,2024-01-02 11:19:35.417000+00:00,388,2358,Aker Brygge 3 mot Fergene,ved bryggen,59.91087115068967,10.729828757277915,456,Frognerstranda,ved Kongen Marina,59.9103558,10.7051061
2024-01-02 11:18:12.627000+00:00,2024-01-02 11:31:56.480000+00:00,823,572,Skøyen,under broen,59.92226850808104,10.679579749668129,572,Skøyen,under broen,59.92226850808104,10.679579749668129
2024-01-02 11:19:30.093000+00:00,2024-01-02 11:21:09.676000+00:00,99,421,Alexander Kiellands Plass,langs Maridalsveien,59.92806670615684,10.751202636819613,421,Alexander Kiellands Plass,langs Maridalsveien,59.92806670615684,10.751202636819613
2024-01-02 11:19:39.347000+00:00,2024-01-02 11:30:08.642000+00:00,629,464,Sukkerbiten,ved gangbroen,59.905124380703484,10.753763553726515,1755,Aker Brygge 1 mot Nasjonalmuseet,bak muren ved plattform G,59.91118372188379,10.730034556850455
2024-01-02 11:19:52.341000+00:00,2024-01-02 11:28:57.897000+00:00,545,489,Torggata,ved Bernt Ankers gate,59.91598309274519,10.75155119076095,421,Alexander Kiellands Plass,langs Maridalsveien,59.92806670615684,10.751202636819613
2024-01-02 11:41:48.665000+00:00,2024-01-02 11:53:40.541000+00:00,711,787,Kirkegata 15,ved Kunnskapsdepartamentet,59.91015615055511,10.743456971511705,442,Vulkan,ved Maridalsveien,59.92251,10.75101
2024-01-02 12:01:36.297000+00:00,2024-01-02 12:06:02.473000+00:00,266,491,Brugata,ved Chr Kroghs gate,59.91366109486603,10.75729364846211,507,Jens Bjelkes Gate,ved Trondheimsveien,59.91914743024347,10.76412958416006
2024-01-02 12:03:09.208000+00:00,2024-01-02 12:04:41.061000+00:00,91,480,Helga Helgesens plass,langs Grønlandsleiret,59.9121109,10.7661939,480,Helga Helgesens plass,langs Grønlandsleiret,59.9121109,10.7661939
2024-01-02 12:06:57.258000+00:00,2024-01-02 12:10:36.601000+00:00,219,511,Henrik Ibsens gate,ved Parkveien,59.915088,10.7222803,387,Studenterlunden,langs Karl Johan,59.914586,10.735453
2024-01-02 12:08:47.808000+00:00,2024-01-02 12:23:04.004000+00:00,856,514,Sofienberggata,ved Sars gate,59.9212063,10.7699892,541,Langkaia,langs Rådhusgata,59.9080552,10.7479977
2024-01-02 12:08:58.600000+00:00,2024-01-02 12:23:51.193000+00:00,892,514,Sofienberggata,ved Sars gate,59.9212063,10.7699892,541,Langkaia,langs Rådhusgata,59.9080552,10.7479977
2024-01-02 12:14:48.545000+00:00,2024-01-02 12:42:59.537000+00:00,1690,448,Oslo Plaza,ved rundkjøringen,59.91218291295141,10.7544337247013,583,Galgeberg,langs St. Halvards gate,59.90707579234818,10.779164402446728
2024-01-02 12:23:55.919000+00:00,2024-01-02 12:30:21.172000+00:00,385,464,Sukkerbiten,ved gangbroen,59.905124380703484,10.753763553726515,478,Jernbanetorget,Europarådets plass,59.911901,10.749929
2024-01-02 12:30:34.009000+00:00,2024-01-02 12:35:00.184000+00:00,266,456,Frognerstranda,ved Kongen Marina,59.9103558,10.7051061,479,Tjuvholmen,ved Bryggegangen,59.909467,10.722509
2024-01-02 12:31:07.477000+00:00,2024-01-02 13:15:52.024000+00:00,2684,542,Grünerhagen Nord,ved Sofienberggata,59.9224256,10.7554274,2328,The Hub,Mellom Oslo City og The Hub hotel,59.912522370233745,10.750910185807754
2024-01-02 12:42:20.480000+00:00,2024-01-02 12:46:39.553000+00:00,259,479,Tjuvholmen,ved Bryggegangen,59.909467,10.722509,456,Frognerstranda,ved Kongen Marina,59.9103558,10.7051061
2024-01-02 13:13:43.848000+00:00,2024-01-02 13:22:18.773000+00:00,514,583,Galgeberg,langs St. Halvards gate,59.90707579234818,10.779164402446728,448,Oslo Plaza,ved rundkjøringen,59.91218291295141,10.7544337247013
2024-01-02 13:16:42.338000+00:00,2024-01-02 13:28:45.055000+00:00,722,455,Sofienbergparken sør,langs Sofienberggata,59.922337,10.7617503,478,Jernbanetorget,Europarådets plass,59.911901,10.749929
2024-01-02 13:24:19.727000+00:00,2024-01-02 13:30:18.823000+00:00,359,787,Kirkegata 15,ved Kunnskapsdepartamentet,59.91015615055511,10.743456971511705,2358,Aker Brygge 3 mot Fergene,ved bryggen,59.91087115068967,10.729828757277915
2024-01-02 13:37:00.477000+00:00,2024-01-02 14:04:23.746000+00:00,1643,579,Bogstadveien,ved Sporveisgata,59.924732,10.724628,547,Skippergata,ved Karl Johans gate,59.9112227,10.7481976
2024-01-02 13:41:28.832000+00:00,2024-01-02 13:56:28.714000+00:00,899,2308,Gunerius,utenfor Storgata 33,59.91459878869395,10.753398500006654,447,Kværnerbyen,langs Smeltedigelen,59.904473,10.786167
2024-01-02 13:48:40.060000+00:00,2024-01-02 13:52:12.491000+00:00,212,563,Huitfeldts gate,ved Observatoriegata,59.9126844,10.7229003,748,Hydroparken,langs Drammensveien,59.914145,10.715505
2024-01-02 13:56:10.282000+00:00,2024-01-02 14:00:59.466000+00:00,289,611,Bankplassen,ved Kirkegata,59.908454,10.741869,2358,Aker Brygge 3 mot Fergene,ved bryggen,59.91087115068967,10.729828757277915
2024-01-02 13:58:41.066000+00:00,2024-01-02 14:11:30.411000+00:00,769,507,Jens Bjelkes Gate,ved Trondheimsveien,59.91914743024347,10.76412958416006,574,Annette Thommessens Plass,langs Schweigaards gate,59.9107393,10.7609998
2024-01-02 13:58:48.609000+00:00,2024-01-02 14:05:07.918000+00:00,379,400,OsloMet,langs Pilestredet,59.919927,10.735428,478,Jernbanetorget,Europarådets plass,59.911901,10.749929
2024-01-02 14:07:28.073000+00:00,2024-01-02 14:16:14.185000+00:00,526,480,Helga Helgesens plass,langs Grønlandsleiret,59.9121109,10.7661939,444,AHO,langs Maridalsveien,59.925265,10.750462
2024-01-02 14:10:29.865000+00:00,2024-01-02 14:13:56.968000+00:00,207,421,Alexander Kiellands Plass,langs Maridalsveien,59.92806670615684,10.751202636819613,499,Bjerregaards gate,ovenfor Fredrikke Qvams gate,59.925488,10.746058
2024-01-02 14:11:46.764000+00:00,2024-01-02 14:17:45.485000+00:00,358,479,Tjuvholmen,ved Bryggegangen,59.909467,10.722509,456,Frognerstranda,ved Kongen Marina,59.9103558,10.7051061
2024-01-02 14:14:00.619000+00:00,2024-01-02 14:35:36.903000+00:00,1296,478,Jernbanetorget,Europarådets plass,59.911901,10.749929,478,Jernbanetorget,Europarådets plass,59.911901,10.749929
2024-01-02 14:15:27.075000+00:00,2024-01-02 14:25:10.330000+00:00,583,526,Lille Grensen,Ved Akersgata,59.9138973,10.7423101,737,Munkegata,langs Oslo gate,59.908255,10.7678
2024-01-02 14:21:53.206000+00:00,2024-01-02 14:35:11.826000+00:00,798,787,Kirkegata 15,ved Kunnskapsdepartamentet,59.91015615055511,10.743456971511705,444,AHO,langs Maridalsveien,59.925265,10.750462
2024-01-02 14:24:32.282000+00:00,2024-01-02 14:32:46.183000+00:00,493,574,Annette Thommessens Plass,langs Schweigaards gate,59.9107393,10.7609998,521,Jess Carlsens gate,ved Hausmanns gate,59.9186359,10.7523939
2024-01-02 14:26:36.986000+00:00,2024-01-02 14:31:40.966000+00:00,303,387,Studenterlunden,langs Karl Johan,59.914586,10.735453,576,Dronningens gate,sør for Karl Johan,59.911392299457006,10.747281829592453
2024-01-02 14:27:47.013000+00:00,2024-01-02 14:45:00.428000+00:00,1033,392,Sjøsiden 2 ved fontenen,to rader nærmest fontenen,59.910180852633516,10.751698750995615,616,Salt,ved Langkaia,59.906922167198275,10.746530272588245
2024-01-02 14:32:34.914000+00:00,2024-01-02 14:39:17.687000+00:00,402,414,Kontraskjæret,ved Christiania Torv,59.910242,10.73857,563,Huitfeldts gate,ved Observatoriegata,59.9126844,10.7229003
2024-01-02 14:41:25.648000+00:00,2024-01-02 14:58:35.662000+00:00,1030,499,Bjerregaards gate,ovenfor Fredrikke Qvams gate,59.925488,10.746058,381,Grønlands torg,ved Tøyenbekken,59.91252,10.76224
2024-01-02 14:45:52.478000+00:00,2024-01-02 14:54:00.764000+00:00,488,465,Bjørvika,under broen Nylandsveien,59.909006,10.75618,2358,Aker Brygge 3 mot Fergene,ved bryggen,59.91087115068967,10.729828757277915
2024-01-02 14:47:08.804000+00:00,2024-01-02 14:52:55.952000+00:00,347,537,St. Olavs gate,ved Pilestredet,59.9179676629428,10.738628884264756,2358,Aker Brygge 3 mot Fergene,ved bryggen,59.91087115068967,10.729828757277915
2024-01-02 14:49:08.981000+00:00,2024-01-02 15:02:25.930000+00:00,796,787,Kirkegata 15,ved Kunnskapsdepartamentet,59.91015615055511,10.743456971511705,583,Galgeberg,langs St. Halvards gate,59.90707579234818,10.779164402446728
2024-01-02 14:55:05.882000+00:00,2024-01-02 15:07:50.101000+00:00,764,448,Oslo Plaza,ved rundkjøringen,59.91218291295141,10.7544337247013,463,Schous plass trikkestopp,ved biblioteket,59.9207284,10.7594857
2024-01-02 14:57:22.435000+00:00,2024-01-02 15:28:17.440000+00:00,1855,2337,Universitetsgata,Hjørnet av Universitetsgata and Kristian IVs Gate,59.91591543378553,10.737834990277321,592,Badebakken,langs Maridalsveien,59.94558091179507,10.760323881579982
2024-01-02 15:00:13.558000+00:00,2024-01-02 15:03:05.234000+00:00,171,737,Munkegata,langs Oslo gate,59.908255,10.7678,574,Annette Thommessens Plass,langs Schweigaards gate,59.9107393,10.7609998
2024-01-02 15:01:29.365000+00:00,2024-01-02 15:20:53.424000+00:00,1164,571,Over Rådhusgata,langs Nedre Slottsgate,59.9101207,10.7407129,551,Olaf Ryes plass,langs Sofienberggata,59.922425,10.758182
2024-01-02 15:03:36.951000+00:00,2024-01-02 15:17:09.220000+00:00,812,533,Sørvest for Slottsparken,langs Henrik Ibsens gate,59.915262,10.7253157,480,Helga Helgesens plass,langs Grønlandsleiret,59.9121109,10.7661939
2024-01-02 15:06:54.337000+00:00,2024-01-02 15:11:17.368000+00:00,263,478,Jernbanetorget,Europarådets plass,59.911901,10.749929,465,Bjørvika,under broen Nylandsveien,59.909006,10.75618
2024-01-02 15:08:07.817000+00:00,2024-01-02 15:13:44.301000+00:00,336,452,Vippetangen vest,nærmest Rådhuset,59.903989,10.740627,443,Sjøsiden 1 ved trappen,to rader nærmest trappen,59.91014291324254,10.752003700187942
2024-01-02 15:08:26.967000+00:00,2024-01-02 15:13:35.169000+00:00,308,452,Vippetangen vest,nærmest Rådhuset,59.903989,10.740627,392,Sjøsiden 2 ved fontenen,to rader nærmest fontenen,59.910180852633516,10.751698750995615
2024-01-02 15:15:21.833000+00:00,2024-01-02 15:22:59.253000+00:00,457,1755,Aker Brygge 1 mot Nasjonalmuseet,bak muren ved plattform G,59.91118372188379,10.730034556850455,443,Sjøsiden 1 ved trappen,to rader nærmest trappen,59.91014291324254,10.752003700187942
