started_at,ended_at,duration,start_station_id,start_station_name,start_station_description,start_station_latitude,start_station_longitude,end_station_id,end_station_name,end_station_description,end_station_latitude,end_station_longitude
2023-12-01 05:18:55.083000+00:00,2023-12-01 05:32:49.675000+00:00,834,456,Frognerstranda,ved Kongen Marina,59.9103558,10.7051061,392,Sjøsiden 2 ved fontenen,to rader nærmest fontenen,59.910180852633516,10.751698750995615
2023-12-01 05:30:37.576000+00:00,2023-12-01 05:34:55.287000+00:00,257,521,Jess Carlsens gate,ved Hausmanns gate,59.9186359,10.7523939,448,Oslo Plaza,ved rundkjøringen,59.91218291295141,10.7544337247013
2023-12-01 05:35:40.461000+00:00,2023-12-01 05:47:03.439000+00:00,682,403,Parkveien,ved trikkestoppet,59.921768,10.730476,484,Karenslyst allé,ved Skabos vei,59.92033,10.683814
2023-12-01 05:39:26.878000+00:00,2023-12-01 05:44:46.593000+00:00,319,464,Sukkerbiten,ved gangbroen,59.905124380703484,10.753763553726515,599,Paléhaven,langs Strandgata,59.910331,10.75011
2023-12-01 05:44:58.422000+00:00,2023-12-01 05:49:57.372000+00:00,298,443,Sjøsiden 1 ved trappen,to rader nærmest trappen,59.91014291324254,10.752003700187942,452,Vippetangen vest,nærmest Rådhuset,59.903989,10.740627
2023-12-01 05:45:29.623000+00:00,2023-12-01 05:47:09.119000+00:00,99,2333,Akerselvallmenningen,øst for Operaen,59.90725889890288,10.754884663589621,2333,Akerselvallmenningen,øst for Operaen,59.90725889890288,10.754884663589621
2023-12-01 05:45:38.272000+00:00,2023-12-01 05:51:24.200000+00:00,345,478,Jernbanetorget,Europarådets plass,59.911901,10.749929,464,Sukkerbiten,ved gangbroen,59.905124380703484,10.753763553726515
2023-12-01 05:46:52.647000+00:00,2023-12-01 05:59:23.946000+00:00,751,574,Annette Thommessens Plass,langs Schweigaards gate,59.9107393,10.7609998,558,Dokkveien,ved Støperigata,59.910974,10.7277001
2023-12-01 05:46:59.302000+00:00,2023-12-01 05:52:09.948000+00:00,310,551,Olaf Ryes plass,langs Sofienberggata,59.922425,10.758182,2330,Stjerneplassen,Krysset Skippergata Storgata,59.91323316606503,10.749958763650312
2023-12-01 05:47:15.459000+00:00,2023-12-01 05:55:25.336000+00:00,489,2333,Akerselvallmenningen,øst for Operaen,59.90725889890288,10.754884663589621,558,Dokkveien,ved Støperigata,59.910974,10.7277001
2023-12-01 05:48:27.839000+00:00,2023-12-01 05:57:32.525000+00:00,544,551,Olaf Ryes plass,langs Sofienberggata,59.922425,10.758182,2315,Rostockgata,utenfor Bjørvika visningssenter,59.90691970255054,10.760311802881915
2023-12-01 05:49:18.765000+00:00,2023-12-01 05:54:29.843000+00:00,311,455,Sofienbergparken sør,langs Sofienberggata,59.922337,10.7617503,448,Oslo Plaza,ved rundkjøringen,59.91218291295141,10.7544337247013
2023-12-01 05:49:24.640000+00:00,2023-12-01 05:54:48.609000+00:00,323,444,AHO,langs Maridalsveien,59.925265,10.750462,489,Torggata,ved Bernt Ankers gate,59.91598309274519,10.75155119076095
2023-12-01 05:50:03.006000+00:00,2023-12-01 05:56:36.019000+00:00,393,444,AHO,langs Maridalsveien,59.925265,10.750462,2337,Universitetsgata,Hjørnet av Universitetsgata and Kristian IVs Gate,59.91591543378553,10.737834990277321
2023-12-01 05:50:21.687000+00:00,2023-12-01 05:56:07.143000+00:00,345,464,Sukkerbiten,ved gangbroen,59.905124380703484,10.753763553726515,2330,Stjerneplassen,Krysset Skippergata Storgata,59.91323316606503,10.749958763650312
2023-12-01 05:54:00.267000+00:00,2023-12-01 06:06:15.824000+00:00,735,488,Torshovparken vest,langs Per Kvibergs gate,59.93507,10.76915,549,Linaaes gate,langs Møllergata,59.91382393242077,10.745704482209018
2023-12-01 05:55:25.492000+00:00,2023-12-01 06:01:05.044000+00:00,339,521,Jess Carlsens gate,ved Hausmanns gate,59.9186359,10.7523939,599,Paléhaven,langs Strandgata,59.910331,10.75011
2023-12-01 05:56:25.847000+00:00,2023-12-01 05:58:42.390000+00:00,136,484,Karenslyst allé,ved Skabos vei,59.92033,10.683814,445,Sjølyst,Drammensveien ved rundkjøring,59.921673,10.67666
2023-12-01 05:57:20.921000+00:00,2023-12-01 06:02:27.676000+00:00,306,399,Uelands gate,Ved Ulvetrappen (Ilatrappen),59.929545,10.7489862,489,Torggata,ved Bernt Ankers gate,59.91598309274519,10.75155119076095
2023-12-01 05:57:57.949000+00:00,2023-12-01 06:03:59.805000+00:00,361,442,Vulkan,ved Maridalsveien,59.92251,10.75101,440,Lakkegata,ved Sundtkvartalet,59.9172088,10.7622135
2023-12-01 05:58:22.843000+00:00,2023-12-01 06:14:03.610000+00:00,940,421,Alexander Kiellands Plass,langs Maridalsveien,59.92806670615684,10.751202636819613,429,Thune,ved bomringen,59.92208,10.68588
2023-12-01 05:58:50.044000+00:00,2023-12-01 06:01:00.131000+00:00,130,465,Bjørvika,under broen Nylandsveien,59.909006,10.75618,552,Trelastgata,ved Nordenga bru,59.908004655328924,10.7625700380287
2023-12-01 06:00:47.851000+00:00,2023-12-01 06:05:58.638000+00:00,310,480,Helga Helgesens plass,langs Grønlandsleiret,59.9121109,10.7661939,443,Sjøsiden 1 ved trappen,to rader nærmest trappen,59.91014291324254,10.752003700187942
2023-12-01 06:01:04.151000+00:00,2023-12-01 06:26:03.478000+00:00,1499,421,Alexander Kiellands Plass,langs Maridalsveien,59.92806670615684,10.751202636819613,567,Forskningsveien,ved SINTEF,59.945450633702556,10.713867957672134
2023-12-01 06:04:00.385000+00:00,2023-12-01 06:09:42.485000+00:00,342,478,Jernbanetorget,Europarådets plass,59.911901,10.749929,452,Vippetangen vest,nærmest Rådhuset,59.903989,10.740627
2023-12-01 06:04:23.323000+00:00,2023-12-01 06:11:15.542000+00:00,412,480,Helga Helgesens plass,langs Grønlandsleiret,59.9121109,10.7661939,787,Kirkegata 15,ved Kunnskapsdepartamentet,59.91015615055511,10.743456971511705
2023-12-01 06:04:53.269000+00:00,2023-12-01 06:10:58.481000+00:00,365,380,Bentsebrugata,rett over busstoppet,59.93923,10.75917,434,Lindern,krysset ved Kirkeveien og Stensgata,59.9358883,10.7350062
2023-12-01 06:05:58.834000+00:00,2023-12-01 06:10:58.727000+00:00,299,443,Sjøsiden 1 ved trappen,to rader nærmest trappen,59.91014291324254,10.752003700187942,452,Vippetangen vest,nærmest Rådhuset,59.903989,10.740627
2023-12-01 06:06:05.903000+00:00,2023-12-01 06:16:47.364000+00:00,641,381,Grønlands torg,ved Tøyenbekken,59.91252,10.76224,447,Kværnerbyen,langs Smeltedigelen,59.904473,10.786167
2023-12-01 06:07:34.693000+00:00,2023-12-01 06:12:11.962000+00:00,277,603,Frogner plass,i rundkjøringen,59.9225392,10.7045406,746,Bygdøy allé,ved parkeringsplassen,59.919001,10.692321
2023-12-01 06:08:03.905000+00:00,2023-12-01 06:10:30.361000+00:00,146,440,Lakkegata,ved Sundtkvartalet,59.9172088,10.7622135,495,Vaterlandsparken,langs Brugata,59.91351552854147,10.757334670552268
2023-12-01 06:08:52.364000+00:00,2023-12-01 06:12:24.617000+00:00,212,514,Sofienberggata,ved Sars gate,59.9212063,10.7699892,424,Birkelunden,langs Seilduksgata,59.9256113,10.760926
2023-12-01 06:09:35.464000+00:00,2023-12-01 06:12:38.098000+00:00,182,460,Botanisk Hage sør,langs Jens Bjelkes gate,59.915417698024385,10.76933022142641,507,Jens Bjelkes Gate,ved Trondheimsveien,59.91914743024347,10.76412958416006
2023-12-01 06:09:57.259000+00:00,2023-12-01 06:19:58.473000+00:00,601,444,AHO,langs Maridalsveien,59.925265,10.750462,509,Kjeld Stubs gate,ved hjørnet Tordenskiolds gate,59.912711,10.735595
2023-12-01 06:10:10.668000+00:00,2023-12-01 06:15:10.796000+00:00,300,443,Sjøsiden 1 ved trappen,to rader nærmest trappen,59.91014291324254,10.752003700187942,452,Vippetangen vest,nærmest Rådhuset,59.903989,10.740627
2023-12-01 06:11:37.783000+00:00,2023-12-01 06:17:03.782000+00:00,325,746,Bygdøy allé,ved parkeringsplassen,59.919001,10.692321,559,Hoffsveien,ved Tingstuveien,59.923898,10.6760339
2023-12-01 06:13:48.178000+00:00,2023-12-01 06:22:13.267000+00:00,505,424,Birkelunden,langs Seilduksgata,59.9256113,10.760926,478,Jernbanetorget,Europarådets plass,59.911901,10.749929
2023-12-01 06:14:02.323000+00:00,2023-12-01 06:23:39.944000+00:00,577,583,Galgeberg,langs St. Halvards gate,59.90707579234818,10.779164402446728,452,Vippetangen vest,nærmest Rådhuset,59.903989,10.740627
2023-12-01 06:14:18.051000+00:00,2023-12-01 06:23:46.821000+00:00,568,424,Birkelunden,langs Seilduksgata,59.9256113,10.760926,408,Tøyen skole,forsiden av skolebygget,59.914943,10.773977
2023-12-01 06:16:05.736000+00:00,2023-12-01 06:25:53.883000+00:00,588,548,Colbjørnsens gate,ved Skovveien,59.91731888534716,10.716909039918278,528,Nedre Slottsgate,ved Grensen,59.913245,10.743669
2023-12-01 06:17:27.759000+00:00,2023-12-01 06:25:59.831000+00:00,512,399,Uelands gate,Ved Ulvetrappen (Ilatrappen),59.929545,10.7489862,2328,The Hub,Mellom Oslo City og The Hub hotel,59.912522370233745,10.750910185807754
2023-12-01 06:17:42.355000+00:00,2023-12-01 06:30:23.563000+00:00,761,485,Sommerfrydhagen,langs Jens Bjelkes gate,59.911453,10.776072,2280,Klingenberggata,By Olav V street,59.913150534075015,10.732281291700133
2023-12-01 06:17:47.646000+00:00,2023-12-01 06:28:22.346000+00:00,634,582,Stavangergata,ved Uelands gate,59.94114763297182,10.750775120272449,549,Linaaes gate,langs Møllergata,59.91382393242077,10.745704482209018
2023-12-01 06:17:48.862000+00:00,2023-12-01 06:29:03.424000+00:00,674,445,Sjølyst,Drammensveien ved rundkjøring,59.921673,10.67666,418,Norsk Folkemuseum,utenfor inngangen,59.907674,10.686843
2023-12-01 06:19:39.146000+00:00,2023-12-01 06:27:54.405000+00:00,495,516,Finnmarksgata,ved Telavåggata,59.922839,10.775658,574,Annette Thommessens Plass,langs Schweigaards gate,59.9107393,10.7609998
2023-12-01 06:19:49.845000+00:00,2023-12-01 06:25:39.716000+00:00,349,444,AHO,langs Maridalsveien,59.925265,10.750462,549,Linaaes gate,langs Møllergata,59.91382393242077,10.745704482209018
2023-12-01 06:19:53.030000+00:00,2023-12-01 06:28:03.614000+00:00,490,443,Sjøsiden 1 ved trappen,to rader nærmest trappen,59.91014291324254,10.752003700187942,1023,Professor Aschehougs plass,ved Kristian IVs gate,59.9147672,10.740971
2023-12-01 06:19:53.450000+00:00,2023-12-01 06:26:39.100000+00:00,405,617,Bjerregaardsgate Øst,ved Uelands gate,59.92716771401357,10.749754560118863,480,Helga Helgesens plass,langs Grønlandsleiret,59.9121109,10.7661939
2023-12-01 06:20:17.467000+00:00,2023-12-01 06:24:41.576000+00:00,264,443,Sjøsiden 1 ved trappen,to rader nærmest trappen,59.91014291324254,10.752003700187942,452,Vippetangen vest,nærmest Rådhuset,59.903989,10.740627
2023-12-01 06:20:19.910000+00:00,2023-12-01 06:31:27.720000+00:00,667,443,Sjøsiden 1 ved trappen,to rader nærmest trappen,59.91014291324254,10.752003700187942,398,Ringnes Park,ved Sannergata,59.92843404417577,10.75943014633117
2023-12-01 06:22:08.752000+00:00,2023-12-01 06:32:26.861000+00:00,618,607,Marcus Thranes gate,ved Akerselva,59.93277225626508,10.758594919923468,408,Tøyen skole,forsiden av skolebygget,59.914943,10.773977
2023-12-01 06:23:43.886000+00:00,2023-12-01 06:29:31.395000+00:00,347,480,Helga Helgesens plass,langs Grønlandsleiret,59.9121109,10.7661939,2332,Krohgstøtten hospital,Hjørnet av Hausmannsgata and Storgata,59.91629601075576,10.757376666842816
2023-12-01 06:23:47.850000+00:00,2023-12-01 06:38:06.973000+00:00,859,565,Mailundveien,sør for Torshovdalen,59.9309181,10.7728203,378,Colosseum Kino,langs Fridtjof Nansens vei,59.92984300295666,10.711284727205708
2023-12-01 06:24:02.212000+00:00,2023-12-01 06:31:28.179000+00:00,445,2357,Aker Brygge 2 mot Rådhusplassen,ved plattform H i retning rådhuset,59.91111544486938,10.730396895054923,400,OsloMet,langs Pilestredet,59.919927,10.735428
2023-12-01 06:24:24.447000+00:00,2023-12-01 06:32:10.086000+00:00,465,558,Dokkveien,ved Støperigata,59.910974,10.7277001,427,Briskeby,ved Uranienborg skole,59.920218,10.717978
2023-12-01 06:25:19.082000+00:00,2023-12-01 06:45:58.255000+00:00,1239,402,Lørenveien,sør for Lørenparken,59.93087712510462,10.791823716034969,489,Torggata,ved Bernt Ankers gate,59.91598309274519,10.75155119076095
2023-12-01 06:25:22.474000+00:00,2023-12-01 06:29:45.283000+00:00,262,478,Jernbanetorget,Europarådets plass,59.911901,10.749929,452,Vippetangen vest,nærmest Rådhuset,59.903989,10.740627
2023-12-01 06:25:32.417000+00:00,2023-12-01 06:28:45.465000+00:00,193,485,Sommerfrydhagen,langs Jens Bjelkes gate,59.911453,10.776072,480,Helga Helgesens plass,langs Grønlandsleiret,59.9121109,10.7661939
2023-12-01 06:25:52.525000+00:00,2023-12-01 06:34:49.786000+00:00,537,522,Mandalls gate,ved Grønlandsleiret,59.9123469,10.7638147,541,Langkaia,langs Rådhusgata,59.9080552,10.7479977
2023-12-01 06:26:21.421000+00:00,2023-12-01 06:29:40.758000+00:00,199,598,Sofienbergparken nord,langs Helgesens gate,59.923229,10.766171,423,Schous plass,nærmest rundkjøringen,59.920335,10.760804
2023-12-01 06:28:16.688000+00:00,2023-12-01 06:55:48.156000+00:00,1651,460,Botanisk Hage sør,langs Jens Bjelkes gate,59.915417698024385,10.76933022142641,453,Frogner Stadion,ved hovedinngangen,59.92753764682686,10.710262803261259
2023-12-01 06:29:23.355000+00:00,2023-12-01 06:34:02.167000+00:00,278,443,Sjøsiden 1 ved trappen,to rader nærmest trappen,59.91014291324254,10.752003700187942,452,Vippetangen vest,nærmest Rådhuset,59.903989,10.740627
2023-12-01 06:29:30.900000+00:00,2023-12-01 06:41:49.353000+00:00,738,493,Sofienbergparken nordvest,langs Helgesens Gate,59.9243639,10.7615858,392,Sjøsiden 2 ved fontenen,to rader nærmest fontenen,59.910180852633516,10.751698750995615
2023-12-01 06:30:52.062000+00:00,2023-12-01 07:24:42.472000+00:00,3230,427,Briskeby,ved Uranienborg skole,59.920218,10.717978,479,Tjuvholmen,ved Bryggegangen,59.909467,10.722509
2023-12-01 06:31:08.574000+00:00,2023-12-01 06:36:44.845000+00:00,336,497,Sirkustomta,langs Finnmarksgata,59.919252,10.774712,574,Annette Thommessens Plass,langs Schweigaards gate,59.9107393,10.7609998
2023-12-01 06:31:40.278000+00:00,2023-12-01 06:39:30.898000+00:00,470,551,Olaf Ryes plass,langs Sofienberggata,59.922425,10.758182,408,Tøyen skole,forsiden av skolebygget,59.914943,10.773977
2023-12-01 06:31:54.263000+00:00,2023-12-01 06:37:36.624000+00:00,342,599,Paléhaven,langs Strandgata,59.910331,10.75011,452,Vippetangen vest,nærmest Rådhuset,59.903989,10.740627
2023-12-01 06:31:58.295000+00:00,2023-12-01 06:40:39.726000+00:00,521,524,Volvat,langs Sørkedalsveien,59.9330870371029,10.703967938028702,559,Hoffsveien,ved Tingstuveien,59.923898,10.6760339
2023-12-01 06:32:34.065000+00:00,2023-12-01 06:42:34.595000+00:00,600,460,Botanisk Hage sør,langs Jens Bjelkes gate,59.915417698024385,10.76933022142641,424,Birkelunden,langs Seilduksgata,59.9256113,10.760926
2023-12-01 06:33:09.158000+00:00,2023-12-01 06:39:12.801000+00:00,363,493,Sofienbergparken nordvest,langs Helgesens Gate,59.9243639,10.7615858,448,Oslo Plaza,ved rundkjøringen,59.91218291295141,10.7544337247013
2023-12-01 06:34:10.734000+00:00,2023-12-01 06:45:37.208000+00:00,686,582,Stavangergata,ved Uelands gate,59.94114763297182,10.750775120272449,462,Stensparken,ved Sporveisgata,59.92714,10.730981
2023-12-01 06:34:15.123000+00:00,2023-12-01 06:35:46.943000+00:00,91,2280,Klingenberggata,By Olav V street,59.913150534075015,10.732281291700133,2280,Klingenberggata,By Olav V street,59.913150534075015,10.732281291700133
2023-12-01 06:35:06.355000+00:00,2023-12-01 06:57:02.076000+00:00,1315,607,Marcus Thranes gate,ved Akerselva,59.93277225626508,10.758594919923468,438,BI Nydalen,ved hovedinngangen,59.949239,10.768576
2023-12-01 06:35:51.335000+00:00,2023-12-01 06:42:02.565000+00:00,371,2280,Klingenberggata,By Olav V street,59.913150534075015,10.732281291700133,452,Vippetangen vest,nærmest Rådhuset,59.903989,10.740627
2023-12-01 06:36:08.540000+00:00,2023-12-01 06:45:22.984000+00:00,554,464,Sukkerbiten,ved gangbroen,59.905124380703484,10.753763553726515,437,Sentrum Scene,ved Arbeidersamfunnets plass,59.91546786564256,10.751140873016311
2023-12-01 06:36:37.144000+00:00,2023-12-01 06:46:34.230000+00:00,597,493,Sofienbergparken nordvest,langs Helgesens Gate,59.9243639,10.7615858,2280,Klingenberggata,By Olav V street,59.913150534075015,10.732281291700133
2023-12-01 06:36:52.494000+00:00,2023-12-01 06:44:59.040000+00:00,486,537,St. Olavs gate,ved Pilestredet,59.9179676629428,10.738628884264756,2315,Rostockgata,utenfor Bjørvika visningssenter,59.90691970255054,10.760311802881915
2023-12-01 06:42:22.026000+00:00,2023-12-01 06:57:24.765000+00:00,902,455,Sofienbergparken sør,langs Sofienberggata,59.922337,10.7617503,404,Oslo Handelsgymnasium,ved Solligata,59.914306,10.720202
2023-12-01 06:42:23.036000+00:00,2023-12-01 06:47:50.111000+00:00,327,456,Frognerstranda,ved Kongen Marina,59.9103558,10.7051061,479,Tjuvholmen,ved Bryggegangen,59.909467,10.722509
2023-12-01 06:43:30.660000+00:00,2023-12-01 06:52:19.614000+00:00,528,399,Uelands gate,Ved Ulvetrappen (Ilatrappen),59.929545,10.7489862,569,Botanisk hage sør-vest,ved Sars' gate,59.91783548782385,10.766373769557958
2023-12-01 06:43:57.330000+00:00,2023-12-01 06:49:14.257000+00:00,316,423,Schous plass,nærmest rundkjøringen,59.920335,10.760804,549,Linaaes gate,langs Møllergata,59.91382393242077,10.745704482209018
2023-12-01 06:44:02.818000+00:00,2023-12-01 06:46:05.306000+00:00,122,1755,Aker Brygge 1 mot Nasjonalmuseet,bak muren ved plattform G,59.91118372188379,10.730034556850455,390,Saga Kino,langs Olav Vs gate,59.91424026794647,10.732771354719745
2023-12-01 06:44:07.539000+00:00,2023-12-01 06:46:11.301000+00:00,123,1755,Aker Brygge 1 mot Nasjonalmuseet,bak muren ved plattform G,59.91118372188379,10.730034556850455,390,Saga Kino,langs Olav Vs gate,59.91424026794647,10.732771354719745
2023-12-01 06:44:43.987000+00:00,2023-12-01 07:01:31.128000+00:00,1007,427,Briskeby,ved Uranienborg skole,59.920218,10.717978,478,Jernbanetorget,Europarådets plass,59.911901,10.749929
2023-12-01 06:44:55.303000+00:00,2023-12-01 06:56:17.710000+00:00,682,608,Colletts gate,ved Diriks gate,59.93068679863987,10.746273349149249,563,Huitfeldts gate,ved Observatoriegata,59.9126844,10.7229003
2023-12-01 06:45:06.005000+00:00,2023-12-01 06:51:22.761000+00:00,376,608,Colletts gate,ved Diriks gate,59.93068679863987,10.746273349149249,446,Bislett Stadion,ved rundkjøringen,59.925471317049954,10.73121932213806
2023-12-01 06:45:12.403000+00:00,2023-12-01 06:52:44.239000+00:00,451,443,Sjøsiden 1 ved trappen,to rader nærmest trappen,59.91014291324254,10.752003700187942,558,Dokkveien,ved Støperigata,59.910974,10.7277001
2023-12-01 06:46:48.971000+00:00,2023-12-01 06:55:08.448000+00:00,499,462,Stensparken,ved Sporveisgata,59.92714,10.730981,590,Majorstua skole,langs Bogstadveien,59.9294351,10.7136816
2023-12-01 06:46:51.447000+00:00,2023-12-01 07:02:27.740000+00:00,936,507,Jens Bjelkes Gate,ved Trondheimsveien,59.91914743024347,10.76412958416006,2329,Via Vika,mellom bygningene ved Via Vika,59.91271286014364,10.727170827087008
2023-12-01 06:47:40.165000+00:00,2023-12-01 06:55:25.291000+00:00,465,423,Schous plass,nærmest rundkjøringen,59.920335,10.760804,480,Helga Helgesens plass,langs Grønlandsleiret,59.9121109,10.7661939
2023-12-01 06:48:19.602000+00:00,2023-12-01 06:57:03.977000+00:00,524,2339,Elgsletta,langs Nylandsveien,59.91564920880896,10.761724502548105,452,Vippetangen vest,nærmest Rådhuset,59.903989,10.740627
2023-12-01 06:48:26.863000+00:00,2023-12-01 06:50:06.592000+00:00,99,399,Uelands gate,Ved Ulvetrappen (Ilatrappen),59.929545,10.7489862,399,Uelands gate,Ved Ulvetrappen (Ilatrappen),59.929545,10.7489862
2023-12-01 06:48:44.883000+00:00,2023-12-01 06:55:00.813000+00:00,375,444,AHO,langs Maridalsveien,59.925265,10.750462,475,Hausmanns bru,langs Nylandsveien,59.9146509,10.7598719
2023-12-01 06:48:47.390000+00:00,2023-12-01 07:24:20.470000+00:00,2133,569,Botanisk hage sør-vest,ved Sars' gate,59.91783548782385,10.766373769557958,580,Georg Morgenstiernes hus,ved Moltke Moes vei,59.939025551395765,10.723002619643406
2023-12-01 06:48:50.799000+00:00,2023-12-01 06:55:23.678000+00:00,392,607,Marcus Thranes gate,ved Akerselva,59.93277225626508,10.758594919923468,380,Bentsebrugata,rett over busstoppet,59.93923,10.75917
2023-12-01 06:49:13.865000+00:00,2023-12-01 06:56:19.458000+00:00,425,423,Schous plass,nærmest rundkjøringen,59.920335,10.760804,396,Kirkeristen,ved Torggata,59.91300035973293,10.746760585982287
2023-12-01 06:50:00.019000+00:00,2023-12-01 07:03:46.519000+00:00,826,970,Enerhaugen,ved Sørligata,59.91320242563816,10.767579386407874,2358,Aker Brygge 3 mot Fergene,ved bryggen,59.91087115068967,10.729828757277915
2023-12-01 06:50:05.197000+00:00,2023-12-01 06:57:31.386000+00:00,446,458,Jenny Braatens Plass,langs Rosenhoffgata,59.928349,10.77837,551,Olaf Ryes plass,langs Sofienberggata,59.922425,10.758182
2023-12-01 06:50:11.040000+00:00,2023-12-01 07:01:47.969000+00:00,696,399,Uelands gate,Ved Ulvetrappen (Ilatrappen),59.929545,10.7489862,509,Kjeld Stubs gate,ved hjørnet Tordenskiolds gate,59.912711,10.735595
2023-12-01 06:51:04.696000+00:00,2023-12-01 06:57:02.024000+00:00,357,400,OsloMet,langs Pilestredet,59.919927,10.735428,571,Over Rådhusgata,langs Nedre Slottsgate,59.9101207,10.7407129
2023-12-01 06:51:10.977000+00:00,2023-12-01 07:00:39.418000+00:00,568,464,Sukkerbiten,ved gangbroen,59.905124380703484,10.753763553726515,1755,Aker Brygge 1 mot Nasjonalmuseet,bak muren ved plattform G,59.91118372188379,10.730034556850455
2023-12-01 06:51:28.182000+00:00,2023-12-01 06:57:25.407000+00:00,357,444,AHO,langs Maridalsveien,59.925265,10.750462,489,Torggata,ved Bernt Ankers gate,59.91598309274519,10.75155119076095
2023-12-01 06:51:42.129000+00:00,2023-12-01 06:54:43.769000+00:00,181,489,Torggata,ved Bernt Ankers gate,59.91598309274519,10.75155119076095,2328,The Hub,Mellom Oslo City og The Hub hotel,59.912522370233745,10.750910185807754
2023-12-01 06:51:55.341000+00:00,2023-12-01 06:53:25.848000+00:00,90,381,Grønlands torg,ved Tøyenbekken,59.91252,10.76224,574,Annette Thommessens Plass,langs Schweigaards gate,59.9107393,10.7609998
2023-12-01 06:52:33.311000+00:00,2023-12-01 07:00:19.895000+00:00,466,399,Uelands gate,Ved Ulvetrappen (Ilatrappen),59.929545,10.7489862,547,Skippergata,ved Karl Johans gate,59.9112227,10.7481976
2023-12-01 06:53:07.477000+00:00,2023-12-01 07:33:18.300000+00:00,2410,472,Arendalsgata,over veien fra Sagen Kirke,59.9378,10.7541,434,Lindern,krysset ved Kirkeveien og Stensgata,59.9358883,10.7350062
2023-12-01 06:53:30.912000+00:00,2023-12-01 07:02:42.144000+00:00,551,399,Uelands gate,Ved Ulvetrappen (Ilatrappen),59.929545,10.7489862,387,Studenterlunden,langs Karl Johan,59.914586,10.735453
2023-12-01 06:54:08.828000+00:00,2023-12-01 07:06:27.614000+00:00,738,378,Colosseum Kino,langs Fridtjof Nansens vei,59.92984300295666,10.711284727205708,398,Ringnes Park,ved Sannergata,59.92843404417577,10.75943014633117
2023-12-01 06:54:26.122000+00:00,2023-12-01 07:12:52.695000+00:00,1106,415,Sinsenveien,ved Kongehellegata,59.929542,10.781053,2337,Universitetsgata,Hjørnet av Universitetsgata and Kristian IVs Gate,59.91591543378553,10.737834990277321
