started_at,ended_at,duration,start_station_id,start_station_name,start_station_description,start_station_latitude,start_station_longitude,end_station_id,end_station_name,end_station_description,end_station_latitude,end_station_longitude
2024-02-06 08:54:06.015000+00:00,2024-02-06 09:01:45.788000+00:00,459,398,Ringnes Park,ved Sannergata,59.92843404417577,10.75943014633117,495,Vaterlandsparken,langs Brugata,59.91351552854147,10.757334670552268
2024-02-06 08:55:23.866000+00:00,2024-02-06 09:01:04.291000+00:00,340,480,Helga Helgesens plass,langs Grønlandsleiret,59.9121109,10.7661939,412,Jakob kirke,langs Torggata,59.917866,10.754898
2024-02-06 08:55:35.362000+00:00,2024-02-06 09:01:30.073000+00:00,354,478,Jernbanetorget,Europarådets plass,59.911901,10.749929,412,Jakob kirke,langs Torggata,59.917866,10.754898
2024-02-06 08:55:51.108000+00:00,2024-02-06 09:01:47.481000+00:00,356,597,Fredensborg,ved rundkjøringen,59.920995,10.750358,387,Studenterlunden,langs Karl Johan,59.914586,10.735453
2024-02-06 08:56:05.333000+00:00,2024-02-06 09:09:30.860000+00:00,805,496,Fysikkbygningen,ved Sem Sælands vei,59.937957367051965,10.719488529430388,400,OsloMet,langs Pilestredet,59.919927,10.735428
2024-02-06 09:02:28.413000+00:00,2024-02-06 09:08:50.002000+00:00,381,396,Kirkeristen,ved Torggata,59.91300035973293,10.746760585982287,452,Vippetangen vest,nærmest Rådhuset,59.903989,10.740627
2024-02-06 09:08:26.371000+00:00,2024-02-06 09:16:41.582000+00:00,495,412,Jakob kirke,langs Torggata,59.917866,10.754898,625,Spikersuppa Øst,ved Stortinget,59.91336,10.737663
2024-02-06 09:20:42.416000+00:00,2024-02-06 09:25:16.471000+00:00,274,478,Jernbanetorget,Europarådets plass,59.911901,10.749929,452,Vippetangen vest,nærmest Rådhuset,59.903989,10.740627
2024-02-06 09:22:27.808000+00:00,2024-02-06 09:37:04.626000+00:00,876,438,BI Nydalen,ved hovedinngangen,59.949239,10.768576,463,Schous plass trikkestopp,ved biblioteket,59.9207284,10.7594857
2024-02-06 09:24:25.154000+00:00,2024-02-06 10:10:38.738000+00:00,2773,563,Huitfeldts gate,ved Observatoriegata,59.9126844,10.7229003,489,Torggata,ved Bernt Ankers gate,59.91598309274519,10.75155119076095
2024-02-06 09:25:10.666000+00:00,2024-02-06 09:35:19.424000+00:00,608,447,Kværnerbyen,langs Smeltedigelen,59.904473,10.786167,541,Langkaia,langs Rådhusgata,59.9080552,10.7479977
2024-02-06 09:33:47.626000+00:00,2024-02-06 10:11:07.884000+00:00,2240,611,Bankplassen,ved Kirkegata,59.908454,10.741869,406,Carl Berners plass sør,langs Finnmarkgata,59.92507,10.775996
2024-02-06 09:35:27.544000+00:00,2024-02-06 09:45:12.658000+00:00,585,378,Colosseum Kino,langs Fridtjof Nansens vei,59.92984300295666,10.711284727205708,579,Bogstadveien,ved Sporveisgata,59.924732,10.724628
2024-02-06 09:42:36.683000+00:00,2024-02-06 09:47:47.638000+00:00,310,574,Annette Thommessens Plass,langs Schweigaards gate,59.9107393,10.7609998,574,Annette Thommessens Plass,langs Schweigaards gate,59.9107393,10.7609998
2024-02-06 09:49:23.856000+00:00,2024-02-06 09:54:31.138000+00:00,307,509,Kjeld Stubs gate,ved hjørnet Tordenskiolds gate,59.912711,10.735595,452,Vippetangen vest,nærmest Rådhuset,59.903989,10.740627
2024-02-06 09:53:37.519000+00:00,2024-02-06 09:59:26.575000+00:00,349,1755,Aker Brygge 1 mot Nasjonalmuseet,bak muren ved plattform G,59.91118372188379,10.730034556850455,2337,Universitetsgata,Hjørnet av Universitetsgata and Kristian IVs Gate,59.91591543378553,10.737834990277321
2024-02-06 09:53:42.022000+00:00,2024-02-06 09:58:26.077000+00:00,284,2358,Aker Brygge 3 mot Fergene,ved bryggen,59.91087115068967,10.729828757277915,787,Kirkegata 15,ved Kunnskapsdepartamentet,59.91015615055511,10.743456971511705
2024-02-06 09:53:43.079000+00:00,2024-02-06 09:58:26.558000+00:00,283,2358,Aker Brygge 3 mot Fergene,ved bryggen,59.91087115068967,10.729828757277915,787,Kirkegata 15,ved Kunnskapsdepartamentet,59.91015615055511,10.743456971511705
2024-02-06 09:56:20.093000+00:00,2024-02-06 10:06:56.004000+00:00,635,408,Tøyen skole,forsiden av skolebygget,59.914943,10.773977,616,Salt,ved Langkaia,59.906922167198275,10.746530272588245
2024-02-06 09:59:42.679000+00:00,2024-02-06 10:07:26.390000+00:00,463,495,Vaterlandsparken,langs Brugata,59.91351552854147,10.757334670552268,571,Over Rådhusgata,langs Nedre Slottsgate,59.9101207,10.7407129
2024-02-06 10:08:50.487000+00:00,2024-02-06 10:10:15.273000+00:00,84,787,Kirkegata 15,ved Kunnskapsdepartamentet,59.91015615055511,10.743456971511705,611,Bankplassen,ved Kirkegata,59.908454,10.741869
2024-02-06 10:09:54.573000+00:00,2024-02-06 10:17:19.303000+00:00,444,2315,Rostockgata,utenfor Bjørvika visningssenter,59.90691970255054,10.760311802881915,452,Vippetangen vest,nærmest Rådhuset,59.903989,10.740627
2024-02-06 10:14:55.438000+00:00,2024-02-06 10:30:06.258000+00:00,910,440,Lakkegata,ved Sundtkvartalet,59.9172088,10.7622135,748,Hydroparken,langs Drammensveien,59.914145,10.715505
2024-02-06 10:16:14.765000+00:00,2024-02-06 10:23:47.591000+00:00,452,489,Torggata,ved Bernt Ankers gate,59.91598309274519,10.75155119076095,552,Trelastgata,ved Nordenga bru,59.908004655328924,10.7625700380287
2024-02-06 10:22:17.798000+00:00,2024-02-06 10:31:57.862000+00:00,580,564,Oscars gate,ved Hegdehaugsveien,59.9224222,10.7272388,2333,Akerselvallmenningen,øst for Operaen,59.90725889890288,10.754884663589621
2024-02-06 10:29:57.203000+00:00,2024-02-06 10:50:28.359000+00:00,1231,438,BI Nydalen,ved hovedinngangen,59.949239,10.768576,409,John Colletts plass,ved Sognsveien,59.940398,10.730036
2024-02-06 10:41:31.562000+00:00,2024-02-06 10:45:32.769000+00:00,241,2315,Rostockgata,utenfor Bjørvika visningssenter,59.90691970255054,10.760311802881915,443,Sjøsiden 1 ved trappen,to rader nærmest trappen,59.91014291324254,10.752003700187942
2024-02-06 10:43:13.844000+00:00,2024-02-06 10:48:31.333000+00:00,317,2333,Akerselvallmenningen,øst for Operaen,59.90725889890288,10.754884663589621,547,Skippergata,ved Karl Johans gate,59.9112227,10.7481976
2024-02-06 10:55:56.822000+00:00,2024-02-06 11:06:44.703000+00:00,647,735,Oslo Hospital,ved trikkestoppet,59.90321254732584,10.7673442932541,787,Kirkegata 15,ved Kunnskapsdepartamentet,59.91015615055511,10.743456971511705
2024-02-06 10:57:29.635000+00:00,2024-02-06 11:01:52.878000+00:00,263,611,Bankplassen,ved Kirkegata,59.908454,10.741869,414,Kontraskjæret,ved Christiania Torv,59.910242,10.73857
2024-02-06 11:07:40.611000+00:00,2024-02-06 11:11:28.435000+00:00,227,412,Jakob kirke,langs Torggata,59.917866,10.754898,396,Kirkeristen,ved Torggata,59.91300035973293,10.746760585982287
2024-02-06 11:21:57.948000+00:00,2024-02-06 11:26:30.769000+00:00,272,735,Oslo Hospital,ved trikkestoppet,59.90321254732584,10.7673442932541,2315,Rostockgata,utenfor Bjørvika visningssenter,59.90691970255054,10.760311802881915
2024-02-06 11:22:16.537000+00:00,2024-02-06 11:25:20.335000+00:00,183,1023,Professor Aschehougs plass,ved Kristian IVs gate,59.9147672,10.740971,478,Jernbanetorget,Europarådets plass,59.911901,10.749929
2024-02-06 11:26:41.326000+00:00,2024-02-06 11:31:36.294000+00:00,294,2315,Rostockgata,utenfor Bjørvika visningssenter,59.90691970255054,10.760311802881915,787,Kirkegata 15,ved Kunnskapsdepartamentet,59.91015615055511,10.743456971511705
2024-02-06 11:27:03.632000+00:00,2024-02-06 11:30:40.228000+00:00,216,401,Lille Schous plass,lengst vekk fra rundkjøring,59.920259,10.760629,489,Torggata,ved Bernt Ankers gate,59.91598309274519,10.75155119076095
2024-02-06 11:27:55.966000+00:00,2024-02-06 11:33:59.024000+00:00,363,396,Kirkeristen,ved Torggata,59.91300035973293,10.746760585982287,412,Jakob kirke,langs Torggata,59.917866,10.754898
2024-02-06 11:29:07.636000+00:00,2024-02-06 11:34:54.373000+00:00,346,547,Skippergata,ved Karl Johans gate,59.9112227,10.7481976,479,Tjuvholmen,ved Bryggegangen,59.909467,10.722509
2024-02-06 11:29:09.602000+00:00,2024-02-06 11:41:04.163000+00:00,714,396,Kirkeristen,ved Torggata,59.91300035973293,10.746760585982287,456,Frognerstranda,ved Kongen Marina,59.9103558,10.7051061
2024-02-06 11:45:17.217000+00:00,2024-02-06 11:51:37.648000+00:00,380,737,Munkegata,langs Oslo gate,59.908255,10.7678,408,Tøyen skole,forsiden av skolebygget,59.914943,10.773977
2024-02-06 11:48:04.153000+00:00,2024-02-06 11:51:51.005000+00:00,226,479,Tjuvholmen,ved Bryggegangen,59.909467,10.722509,390,Saga Kino,langs Olav Vs gate,59.91424026794647,10.732771354719745
2024-02-06 11:50:04.851000+00:00,2024-02-06 11:56:01.612000+00:00,356,489,Torggata,ved Bernt Ankers gate,59.91598309274519,10.75155119076095,507,Jens Bjelkes Gate,ved Trondheimsveien,59.91914743024347,10.76412958416006
2024-02-06 11:50:25.633000+00:00,2024-02-06 11:56:16.547000+00:00,350,579,Bogstadveien,ved Sporveisgata,59.924732,10.724628,1023,Professor Aschehougs plass,ved Kristian IVs gate,59.9147672,10.740971
2024-02-06 11:51:29.454000+00:00,2024-02-06 11:58:18.525000+00:00,409,528,Nedre Slottsgate,ved Grensen,59.913245,10.743669,2339,Elgsletta,langs Nylandsveien,59.91564920880896,10.761724502548105
2024-02-06 11:54:08.154000+00:00,2024-02-06 11:58:08.443000+00:00,240,404,Oslo Handelsgymnasium,ved Solligata,59.914306,10.720202,535,Uranienborgveien,vest for Slottsparken,59.9200421,10.726634
2024-02-06 11:54:33.844000+00:00,2024-02-06 11:59:47.603000+00:00,313,478,Jernbanetorget,Europarådets plass,59.911901,10.749929,464,Sukkerbiten,ved gangbroen,59.905124380703484,10.753763553726515
2024-02-06 11:59:05.194000+00:00,2024-02-06 12:03:37.349000+00:00,272,478,Jernbanetorget,Europarådets plass,59.911901,10.749929,464,Sukkerbiten,ved gangbroen,59.905124380703484,10.753763553726515
2024-02-06 12:01:11.424000+00:00,2024-02-06 12:13:09.326000+00:00,717,465,Bjørvika,under broen Nylandsveien,59.909006,10.75618,493,Sofienbergparken nordvest,langs Helgesens Gate,59.9243639,10.7615858
2024-02-06 12:03:44.376000+00:00,2024-02-06 12:08:46.295000+00:00,301,2280,Klingenberggata,By Olav V street,59.913150534075015,10.732281291700133,396,Kirkeristen,ved Torggata,59.91300035973293,10.746760585982287
2024-02-06 12:09:46.775000+00:00,2024-02-06 12:14:36.824000+00:00,290,401,Lille Schous plass,lengst vekk fra rundkjøring,59.920259,10.760629,970,Enerhaugen,ved Sørligata,59.91320242563816,10.767579386407874
2024-02-06 12:13:14.551000+00:00,2024-02-06 12:46:13.996000+00:00,1979,478,Jernbanetorget,Europarådets plass,59.911901,10.749929,592,Badebakken,langs Maridalsveien,59.94558091179507,10.760323881579982
2024-02-06 12:14:03.305000+00:00,2024-02-06 12:16:53.496000+00:00,170,465,Bjørvika,under broen Nylandsveien,59.909006,10.75618,2315,Rostockgata,utenfor Bjørvika visningssenter,59.90691970255054,10.760311802881915
2024-02-06 12:18:33.949000+00:00,2024-02-06 12:22:54.824000+00:00,260,970,Enerhaugen,ved Sørligata,59.91320242563816,10.767579386407874,401,Lille Schous plass,lengst vekk fra rundkjøring,59.920259,10.760629
2024-02-06 12:20:28.486000+00:00,2024-02-06 12:31:53.757000+00:00,685,579,Bogstadveien,ved Sporveisgata,59.924732,10.724628,392,Sjøsiden 2 ved fontenen,to rader nærmest fontenen,59.910180852633516,10.751698750995615
2024-02-06 12:21:07.443000+00:00,2024-02-06 12:28:15.400000+00:00,427,2357,Aker Brygge 2 mot Rådhusplassen,ved plattform H i retning rådhuset,59.91111544486938,10.730396895054923,456,Frognerstranda,ved Kongen Marina,59.9103558,10.7051061
2024-02-06 12:28:15.309000+00:00,2024-02-06 12:33:11.652000+00:00,296,396,Kirkeristen,ved Torggata,59.91300035973293,10.746760585982287,615,Munkedamsveien,ved Haakon VIIs gate,59.9135227,10.7301061
2024-02-06 12:29:03.497000+00:00,2024-02-06 12:31:51.094000+00:00,167,541,Langkaia,langs Rådhusgata,59.9080552,10.7479977,609,Fred Olsens gate,ved Karl Johans gate,59.9110506,10.7493737
2024-02-06 12:31:26.506000+00:00,2024-02-06 12:40:10.951000+00:00,524,625,Spikersuppa Øst,ved Stortinget,59.91336,10.737663,2315,Rostockgata,utenfor Bjørvika visningssenter,59.90691970255054,10.760311802881915
2024-02-06 12:43:17.683000+00:00,2024-02-06 12:53:55.006000+00:00,637,493,Sofienbergparken nordvest,langs Helgesens Gate,59.9243639,10.7615858,2357,Aker Brygge 2 mot Rådhusplassen,ved plattform H i retning rådhuset,59.91111544486938,10.730396895054923
2024-02-06 12:51:44.615000+00:00,2024-02-06 12:57:47.462000+00:00,362,509,Kjeld Stubs gate,ved hjørnet Tordenskiolds gate,59.912711,10.735595,443,Sjøsiden 1 ved trappen,to rader nærmest trappen,59.91014291324254,10.752003700187942
2024-02-06 12:54:26.348000+00:00,2024-02-06 13:00:47.698000+00:00,381,2358,Aker Brygge 3 mot Fergene,ved bryggen,59.91087115068967,10.729828757277915,437,Sentrum Scene,ved Arbeidersamfunnets plass,59.91546786564256,10.751140873016311
2024-02-06 12:55:11.985000+00:00,2024-02-06 13:00:40.501000+00:00,328,2330,Stjerneplassen,Krysset Skippergata Storgata,59.91323316606503,10.749958763650312,615,Munkedamsveien,ved Haakon VIIs gate,59.9135227,10.7301061
2024-02-06 13:01:22.504000+00:00,2024-02-06 13:06:43.419000+00:00,320,455,Sofienbergparken sør,langs Sofienberggata,59.922337,10.7617503,2308,Gunerius,utenfor Storgata 33,59.91459878869395,10.753398500006654
2024-02-06 13:08:35.264000+00:00,2024-02-06 13:30:57.176000+00:00,1341,387,Studenterlunden,langs Karl Johan,59.914586,10.735453,592,Badebakken,langs Maridalsveien,59.94558091179507,10.760323881579982
2024-02-06 13:08:41.695000+00:00,2024-02-06 13:18:50.757000+00:00,609,611,Bankplassen,ved Kirkegata,59.908454,10.741869,456,Frognerstranda,ved Kongen Marina,59.9103558,10.7051061
2024-02-06 13:21:38.733000+00:00,2024-02-06 13:34:53.422000+00:00,794,444,AHO,langs Maridalsveien,59.925265,10.750462,413,Majorstuen,på Vinkelplassen,59.929045,10.716926
2024-02-06 13:22:38.411000+00:00,2024-02-06 13:34:44.898000+00:00,726,1023,Professor Aschehougs plass,ved Kristian IVs gate,59.9147672,10.740971,735,Oslo Hospital,ved trikkestoppet,59.90321254732584,10.7673442932541
2024-02-06 13:31:04.382000+00:00,2024-02-06 13:38:31.094000+00:00,446,535,Uranienborgveien,vest for Slottsparken,59.9200421,10.726634,625,Spikersuppa Øst,ved Stortinget,59.91336,10.737663
2024-02-06 13:32:43.100000+00:00,2024-02-06 13:36:08.604000+00:00,205,414,Kontraskjæret,ved Christiania Torv,59.910242,10.73857,1755,Aker Brygge 1 mot Nasjonalmuseet,bak muren ved plattform G,59.91118372188379,10.730034556850455
2024-02-06 13:38:41.537000+00:00,2024-02-06 13:45:13.804000+00:00,392,400,OsloMet,langs Pilestredet,59.919927,10.735428,563,Huitfeldts gate,ved Observatoriegata,59.9126844,10.7229003
2024-02-06 13:42:40.899000+00:00,2024-02-06 13:48:23.860000+00:00,342,452,Vippetangen vest,nærmest Rådhuset,59.903989,10.740627,443,Sjøsiden 1 ved trappen,to rader nærmest trappen,59.91014291324254,10.752003700187942
2024-02-06 13:44:09.462000+00:00,2024-02-06 13:51:13.660000+00:00,424,537,St. Olavs gate,ved Pilestredet,59.9179676629428,10.738628884264756,446,Bislett Stadion,ved rundkjøringen,59.925471317049954,10.73121932213806
2024-02-06 13:46:21.357000+00:00,2024-02-06 13:51:47.196000+00:00,325,401,Lille Schous plass,lengst vekk fra rundkjøring,59.920259,10.760629,2305,Hesselbergs Gate,ved Toftes Gate,59.927777943193746,10.761256419316368
2024-02-06 13:51:31.870000+00:00,2024-02-06 13:55:05.745000+00:00,213,541,Langkaia,langs Rådhusgata,59.9080552,10.7479977,452,Vippetangen vest,nærmest Rådhuset,59.903989,10.740627
2024-02-06 13:52:33.720000+00:00,2024-02-06 13:57:28.429000+00:00,294,452,Vippetangen vest,nærmest Rådhuset,59.903989,10.740627,2358,Aker Brygge 3 mot Fergene,ved bryggen,59.91087115068967,10.729828757277915
2024-02-06 13:54:15.187000+00:00,2024-02-06 13:58:08.912000+00:00,233,2358,Aker Brygge 3 mot Fergene,ved bryggen,59.91087115068967,10.729828757277915,571,Over Rådhusgata,langs Nedre Slottsgate,59.9101207,10.7407129
2024-02-06 13:55:04.197000+00:00,2024-02-06 14:03:38.006000+00:00,513,406,Carl Berners plass sør,langs Finnmarkgata,59.92507,10.775996,447,Kværnerbyen,langs Smeltedigelen,59.904473,10.786167
2024-02-06 13:55:58.837000+00:00,2024-02-06 14:08:03.801000+00:00,724,616,Salt,ved Langkaia,59.906922167198275,10.746530272588245,598,Sofienbergparken nord,langs Helgesens gate,59.923229,10.766171
2024-02-06 14:04:17.393000+00:00,2024-02-06 14:08:48.056000+00:00,270,412,Jakob kirke,langs Torggata,59.917866,10.754898,478,Jernbanetorget,Europarådets plass,59.911901,10.749929
2024-02-06 14:04:26.763000+00:00,2024-02-06 14:07:26.536000+00:00,179,625,Spikersuppa Øst,ved Stortinget,59.91336,10.737663,2358,Aker Brygge 3 mot Fergene,ved bryggen,59.91087115068967,10.729828757277915
2024-02-06 14:04:33.883000+00:00,2024-02-06 14:07:36.525000+00:00,182,625,Spikersuppa Øst,ved Stortinget,59.91336,10.737663,2357,Aker Brygge 2 mot Rådhusplassen,ved plattform H i retning rådhuset,59.91111544486938,10.730396895054923
2024-02-06 14:06:47.051000+00:00,2024-02-06 14:20:22.415000+00:00,815,509,Kjeld Stubs gate,ved hjørnet Tordenskiolds gate,59.912711,10.735595,424,Birkelunden,langs Seilduksgata,59.9256113,10.760926
2024-02-06 14:08:49.304000+00:00,2024-02-06 14:20:14.057000+00:00,684,483,Hausmanns gate,ved Røde Kors,59.915451,10.758328,563,Huitfeldts gate,ved Observatoriegata,59.9126844,10.7229003
2024-02-06 14:10:19.362000+00:00,2024-02-06 14:15:53.853000+00:00,334,571,Over Rådhusgata,langs Nedre Slottsgate,59.9101207,10.7407129,465,Bjørvika,under broen Nylandsveien,59.909006,10.75618
2024-02-06 14:10:42.438000+00:00,2024-02-06 14:20:27.265000+00:00,584,573,Tordenskiolds gate,ved Rådhusgata,59.911776299209265,10.735113005880237,464,Sukkerbiten,ved gangbroen,59.905124380703484,10.753763553726515
2024-02-06 14:10:49.917000+00:00,2024-02-06 14:21:05.625000+00:00,615,413,Majorstuen,på Vinkelplassen,59.929045,10.716926,499,Bjerregaards gate,ovenfor Fredrikke Qvams gate,59.925488,10.746058
2024-02-06 14:13:22.405000+00:00,2024-02-06 14:23:26.851000+00:00,604,574,Annette Thommessens Plass,langs Schweigaards gate,59.9107393,10.7609998,452,Vippetangen vest,nærmest Rådhuset,59.903989,10.740627
2024-02-06 14:13:37.429000+00:00,2024-02-06 14:17:52.504000+00:00,255,611,Bankplassen,ved Kirkegata,59.908454,10.741869,2357,Aker Brygge 2 mot Rådhusplassen,ved plattform H i retning rådhuset,59.91111544486938,10.730396895054923
2024-02-06 14:14:08.710000+00:00,2024-02-06 14:19:06.632000+00:00,297,463,Schous plass trikkestopp,ved biblioteket,59.9207284,10.7594857,448,Oslo Plaza,ved rundkjøringen,59.91218291295141,10.7544337247013
2024-02-06 14:14:18.093000+00:00,2024-02-06 14:26:25.489000+00:00,727,523,Tøyenbekken,ved Rubina Ranas gate,59.9115945,10.7617736,738,Lodalen busstopp,langs Dyvekes vei,59.9034528,10.777958
2024-02-06 14:18:37.029000+00:00,2024-02-06 14:24:12.407000+00:00,335,2357,Aker Brygge 2 mot Rådhusplassen,ved plattform H i retning rådhuset,59.91111544486938,10.730396895054923,2358,Aker Brygge 3 mot Fergene,ved bryggen,59.91087115068967,10.729828757277915
2024-02-06 14:18:58.313000+00:00,2024-02-06 14:21:20.033000+00:00,141,390,Saga Kino,langs Olav Vs gate,59.91424026794647,10.732771354719745,2357,Aker Brygge 2 mot Rådhusplassen,ved plattform H i retning rådhuset,59.91111544486938,10.730396895054923
2024-02-06 14:19:13.447000+00:00,2024-02-06 14:24:11.518000+00:00,298,2358,Aker Brygge 3 mot Fergene,ved bryggen,59.91087115068967,10.729828757277915,526,Lille Grensen,Ved Akersgata,59.9138973,10.7423101
2024-02-06 14:20:00.360000+00:00,2024-02-06 14:23:47.014000+00:00,226,2337,Universitetsgata,Hjørnet av Universitetsgata and Kristian IVs Gate,59.91591543378553,10.737834990277321,2358,Aker Brygge 3 mot Fergene,ved bryggen,59.91087115068967,10.729828757277915
2024-02-06 14:22:12.942000+00:00,2024-02-06 14:29:41.975000+00:00,449,446,Bislett Stadion,ved rundkjøringen,59.925471317049954,10.73121932213806,590,Majorstua skole,langs Bogstadveien,59.9294351,10.7136816
2024-02-06 14:22:55.842000+00:00,2024-02-06 14:25:57.755000+00:00,181,437,Sentrum Scene,ved Arbeidersamfunnets plass,59.91546786564256,10.751140873016311,2328,The Hub,Mellom Oslo City og The Hub hotel,59.912522370233745,10.750910185807754
2024-02-06 14:23:22.619000+00:00,2024-02-06 14:27:51.259000+00:00,268,479,Tjuvholmen,ved Bryggegangen,59.909467,10.722509,456,Frognerstranda,ved Kongen Marina,59.9103558,10.7051061
2024-02-06 14:26:54.243000+00:00,2024-02-06 14:32:04.922000+00:00,310,452,Vippetangen vest,nærmest Rådhuset,59.903989,10.740627,392,Sjøsiden 2 ved fontenen,to rader nærmest fontenen,59.910180852633516,10.751698750995615
2024-02-06 14:27:16.355000+00:00,2024-02-06 15:00:58.678000+00:00,2022,396,Kirkeristen,ved Torggata,59.91300035973293,10.746760585982287,454,Furulund,langs Vækerøveien,59.9198098,10.651118
2024-02-06 14:27:19.827000+00:00,2024-02-06 14:38:18.742000+00:00,658,443,Sjøsiden 1 ved trappen,to rader nærmest trappen,59.91014291324254,10.752003700187942,2329,Via Vika,mellom bygningene ved Via Vika,59.91271286014364,10.727170827087008
2024-02-06 14:29:10.880000+00:00,2024-02-06 14:30:26.431000+00:00,75,456,Frognerstranda,ved Kongen Marina,59.9103558,10.7051061,456,Frognerstranda,ved Kongen Marina,59.9103558,10.7051061
2024-02-06 14:30:24.826000+00:00,2024-02-06 14:34:51.377000+00:00,266,478,Jernbanetorget,Europarådets plass,59.911901,10.749929,541,Langkaia,langs Rådhusgata,59.9080552,10.7479977
2024-02-06 14:30:35.935000+00:00,2024-02-06 14:31:52.524000+00:00,76,456,Frognerstranda,ved Kongen Marina,59.9103558,10.7051061,456,Frognerstranda,ved Kongen Marina,59.9103558,10.7051061
2024-02-06 14:32:06.509000+00:00,2024-02-06 14:36:23.785000+00:00,257,456,Frognerstranda,ved Kongen Marina,59.9103558,10.7051061,534,Filipstadveien,langs busslommen,59.9102277,10.7208788
2024-02-06 14:33:53.396000+00:00,2024-02-06 14:40:24.249000+00:00,390,599,Paléhaven,langs Strandgata,59.910331,10.75011,452,Vippetangen vest,nærmest Rådhuset,59.903989,10.740627
2024-02-06 14:35:08.778000+00:00,2024-02-06 14:43:36.650000+00:00,507,2315,Rostockgata,utenfor Bjørvika visningssenter,59.90691970255054,10.760311802881915,1755,Aker Brygge 1 mot Nasjonalmuseet,bak muren ved plattform G,59.91118372188379,10.730034556850455
2024-02-06 14:36:39.445000+00:00,2024-02-06 14:44:06.329000+00:00,446,534,Filipstadveien,langs busslommen,59.9102277,10.7208788,414,Kontraskjæret,ved Christiania Torv,59.910242,10.73857
2024-02-06 14:37:20.058000+00:00,2024-02-06 14:41:21.681000+00:00,241,611,Bankplassen,ved Kirkegata,59.908454,10.741869,392,Sjøsiden 2 ved fontenen,to rader nærmest fontenen,59.910180852633516,10.751698750995615
2024-02-06 14:37:44.752000+00:00,2024-02-06 14:42:07.563000+00:00,262,499,Bjerregaards gate,ovenfor Fredrikke Qvams gate,59.925488,10.746058,521,Jess Carlsens gate,ved Hausmanns gate,59.9186359,10.7523939
2024-02-06 14:39:54.970000+00:00,2024-02-06 14:46:51.035000+00:00,416,611,Bankplassen,ved Kirkegata,59.908454,10.741869,489,Torggata,ved Bernt Ankers gate,59.91598309274519,10.75155119076095
2024-02-06 14:41:44.488000+00:00,2024-02-06 14:44:28.849000+00:00,164,464,Sukkerbiten,ved gangbroen,59.905124380703484,10.753763553726515,465,Bjørvika,under broen Nylandsveien,59.909006,10.75618
2024-02-06 14:42:59.025000+00:00,2024-02-06 14:47:31.808000+00:00,272,396,Kirkeristen,ved Torggata,59.91300035973293,10.746760585982287,1755,Aker Brygge 1 mot Nasjonalmuseet,bak muren ved plattform G,59.91118372188379,10.730034556850455
2024-02-06 14:44:02.689000+00:00,2024-02-06 14:57:15.591000+00:00,792,389,Pilestredet Studenthus,ved Stensberggata,59.9205528,10.7342854,457,Trondheimsveien,ved trikkestoppet,59.9230577,10.7717192
2024-02-06 14:44:18.729000+00:00,2024-02-06 15:01:37.188000+00:00,1038,414,Kontraskjæret,ved Christiania Torv,59.910242,10.73857,461,Vålerenga,langs Ingeborgs gate,59.908576,10.786856
2024-02-06 14:45:19.038000+00:00,2024-02-06 14:50:25.470000+00:00,306,574,Annette Thommessens Plass,langs Schweigaards gate,59.9107393,10.7609998,2308,Gunerius,utenfor Storgata 33,59.91459878869395,10.753398500006654
2024-02-06 14:47:48.547000+00:00,2024-02-06 14:59:10.057000+00:00,681,599,Paléhaven,langs Strandgata,59.910331,10.75011,551,Olaf Ryes plass,langs Sofienberggata,59.922425,10.758182
2024-02-06 14:49:05.626000+00:00,2024-02-06 14:57:51.188000+00:00,525,464,Sukkerbiten,ved gangbroen,59.905124380703484,10.753763553726515,381,Grønlands torg,ved Tøyenbekken,59.91252,10.76224
2024-02-06 14:51:05.809000+00:00,2024-02-06 15:00:03.279000+00:00,537,526,Lille Grensen,Ved Akersgata,59.9138973,10.7423101,403,Parkveien,ved trikkestoppet,59.921768,10.730476
2024-02-06 14:51:07.887000+00:00,2024-02-06 14:59:12.881000+00:00,484,2308,Gunerius,utenfor Storgata 33,59.91459878869395,10.753398500006654,444,AHO,langs Maridalsveien,59.925265,10.750462
2024-02-06 14:52:58.258000+00:00,2024-02-06 14:54:59.428000+00:00,121,489,Torggata,ved Bernt Ankers gate,59.91598309274519,10.75155119076095,412,Jakob kirke,langs Torggata,59.917866,10.754898
2024-02-06 14:54:16.392000+00:00,2024-02-06 14:58:12.506000+00:00,236,611,Bankplassen,ved Kirkegata,59.908454,10.741869,396,Kirkeristen,ved Torggata,59.91300035973293,10.746760585982287
2024-02-06 14:55:16.072000+00:00,2024-02-06 15:05:39.843000+00:00,623,424,Birkelunden,langs Seilduksgata,59.9256113,10.760926,464,Sukkerbiten,ved gangbroen,59.905124380703484,10.753763553726515
2024-02-06 14:55:53.866000+00:00,2024-02-06 15:05:55.630000+00:00,601,448,Oslo Plaza,ved rundkjøringen,59.91218291295141,10.7544337247013,503,Fagerheimgata,ved Dælenenga busstopp,59.927605868377185,10.76598469881135
2024-02-06 14:56:27.715000+00:00,2024-02-06 15:06:14.152000+00:00,586,2358,Aker Brygge 3 mot Fergene,ved bryggen,59.91087115068967,10.729828757277915,2333,Akerselvallmenningen,øst for Operaen,59.90725889890288,10.754884663589621
